state,positive_cases,total_tests,percentage_positive
MS,69374.0,507814.0,13.661301185079576
MT,5268.0,196036.0,2.687261523393662
NC,139061.0,1823283.0,7.626956429693031
ND,7955.0,361551.0,2.20024284264184
NE,29030.0,398463.0,7.285494512664916
NH,6887.0,267620.0,2.573425005604962
NJ,188635.0,2378713.0,7.930128603156413
NM,22816.0,644823.0,3.538335326128255
NV,58048.0,717575.0,8.089467999860641
NY,422703.0,6728481.0,6.282294621921351
OH,104248.0,1728380.0,6.031543989169048
OK,45398.0,722107.0,6.286879922227592
OR,22022.0,704277.0,3.1268946735446423
PA,121130.0,1393106.0,8.694959321114116
PR,10169.0,316141.0,3.216602718407293
RI,20129.0,412049.0,4.8850986169120665
SC,102974.0,800089.0,12.870318177102796
SD,9815.0,123628.0,7.939140000647103
TN,126393.0,1759692.0,7.182677423094496
TX,506820.0,4803143.0,10.551840742613743
UT,45090.0,712032.0,6.332580558177161
VA,102521.0,1283409.0,7.988178359353877
VI,639.0,11417.0,5.596916878339318
VT,1478.0,135986.0,1.0868765902372302
WA,66630.0,1254514.0,5.3112201218958095
WI,66654.0,1440290.0,4.627818008873213
WV,8008.0,335239.0,2.3887435531068877
WY,3086.0,98508.0,3.1327404880821863
AK,3835.0,290744.0,1.3190297994111657
AL,103851.0,779764.0,13.318260396735424
AR,50411.0,572868.0,8.799758408568815
AS,0.0,1396.0,0.0
AZ,188737.0,1478449.0,12.765878295429872
CA,574411.0,9186279.0,6.252923517781247
CO,51441.0,817422.0,6.293077504642645
CT,50684.0,911299.0,5.561731111303754
DC,12896.0,224749.0,5.737956564879044
DE,15699.0,283240.0,5.542649343313092
FL,535018.0,5222659.0,10.244168727079444
GA,222588.0,1898217.0,11.726161971997932
GU,434.0,25616.0,1.694253591505309
HI,3638.0,179422.0,2.027622030743164
IA,49329.0,523920.0,9.415368758589098
ID,25100.0,206830.0,12.13557027510516
IL,198248.0,3149003.0,6.295579902591392
IN,75862.0,1160241.0,6.538469162872196
KS,31730.0,326669.0,9.713195926151547
KY,35793.0,665941.0,5.374800470311934
LA,133125.0,1568564.0,8.48706205165999
MA,121707.0,1781520.0,6.831638151690692
MD,96843.0,1480073.0,6.543123210814601
ME,4050.0,192453.0,2.104409907873611
MI,98213.0,2146554.0,4.575379887950641
MN,61839.0,1177935.0,5.249780335926855
MO,60935.0,1046810.0,5.8210181408278485
MP,49.0,12301.0,0.39834159824404514
MS,68293.0,504404.0,13.539345445317641
MT,5104.0,194412.0,2.625352344505483
NC,137895.0,2017498.0,6.8349510135821685
ND,7868.0,357433.0,2.2012517031163883
NE,28696.0,394321.0,7.277319747109588
NH,6861.0,265028.0,2.5887830719773004
NJ,188141.0,2352976.0,7.995874161062416
NM,22643.0,640337.0,3.536106768779564
NV,57520.0,708805.0,8.115066908388062
NY,422003.0,6640705.0,6.354792149327519
OH,102826.0,1707770.0,6.021068410851579
OK,44728.0,714235.0,6.262364627888579
OR,21774.0,700623.0,3.107805481692722
PA,120281.0,1375594.0,8.743931712409331
PR,9605.0,315577.0,3.043631189852239
RI,20053.0,408074.0,4.914059704857452
SC,102130.0,796351.0,12.824746876691309
SD,9713.0,122409.0,7.934874069717096
TN,124915.0,1740784.0,7.175789759097051
TX,500620.0,4760548.0,10.516016223342355
UT,44752.0,706258.0,6.336494595459449
VA,101745.0,1267512.0,8.027142938291707
VI,576.0,11063.0,5.206544336979119
VT,1473.0,134316.0,1.0966675600821942
WA,65806.0,1237902.0,5.315929693949925
WI,66123.0,1424070.0,4.643240851924413
WV,7875.0,330609.0,2.381967823017522
WY,3073.0,95475.0,3.2186436239853364
AK,3786.0,280343.0,1.3504885087196756
AL,103020.0,776937.0,13.259762374555468
AR,50028.0,569320.0,8.787325230099066
AS,0.0,1396.0,0.0
AZ,187523.0,1460286.0,12.841525564170306
CA,561911.0,8998353.0,6.244598317047576
CO,51039.0,810276.0,6.29896479718022
CT,50567.0,902957.0,5.600155932120798
DC,12807.0,220391.0,5.811035840846496
DE,15634.0,280420.0,5.575208615647957
FL,529256.0,5167187.0,10.242632983865303
GA,219025.0,1869612.0,11.714997550293859
GU,418.0,25076.0,1.6669325251236242
HI,3498.0,176980.0,1.976494519154707
IA,49071.0,521387.0,9.411627063965922
ID,24671.0,204928.0,12.038862429731417
IL,196699.0,3107641.0,6.329527767203483
IN,74992.0,1137072.0,6.595184825587122
KS,31730.0,326669.0,9.713195926151547
KY,35254.0,655494.0,5.378233820599426
LA,131961.0,1547933.0,8.524981378392994
MA,121315.0,1778102.0,6.822724455627405
MD,96258.0,1462928.0,6.579818008815199
ME,4049.0,190906.0,2.120939100918777
MI,97306.0,2122589.0,4.584307183350145
MN,61516.0,1172118.0,5.24827705060412
MO,59954.0,1028968.0,5.826614627471408
MP,49.0,12301.0,0.39834159824404514
MS,67649.0,494593.0,13.677710764204104
MT,5017.0,193405.0,2.594038416793775
NC,136844.0,2001919.0,6.835641202266425
ND,7699.0,351979.0,2.187346404188886
NE,28432.0,389822.0,7.293585277383011
NH,6840.0,262950.0,2.60125499144324
NJ,187650.0,2326665.0,8.065192023776522
NM,22444.0,632997.0,3.545672412349506
NV,56972.0,701885.0,8.116999223519523
NY,421336.0,6563646.0,6.419237113031386
OH,101731.0,1687644.0,6.0279893152821336
OK,43963.0,694448.0,6.330639587125314
OR,21488.0,695829.0,3.0881150397583315
PA,119453.0,1360283.0,8.781481500540696
PR,9319.0,315291.0,2.955682211036788
RI,19934.0,403932.0,4.934989057564144
SC,101159.0,791630.0,12.77857079696323
SD,9663.0,121477.0,7.954592227335215
TN,123914.0,1727907.0,7.1713350313413855
TX,490817.0,4718470.0,10.402037101009437
UT,44390.0,702065.0,6.3227763811043145
VA,100749.0,1257605.0,8.011179980995623
VI,547.0,10904.0,5.016507703595011
VT,1461.0,132879.0,1.099496534441108
WA,65593.0,1221951.0,5.3678911838527075
WI,65356.0,1413538.0,4.623575736909796
WV,7754.0,327044.0,2.3709347977642152
WY,3042.0,92101.0,3.302895734031118
AK,3718.0,277919.0,1.3377998625498797
AL,101334.0,758852.0,13.35359200476509
AR,49383.0,563831.0,8.758475500637603
AS,0.0,1396.0,0.0
AZ,186923.0,1452522.0,12.868858440698316
CA,554160.0,8826119.0,6.278637303666539
CO,50660.0,801739.0,6.318764585482308
CT,50320.0,864633.0,5.8198102547554855
DC,12753.0,217942.0,5.851556836222481
DE,15575.0,276627.0,5.630325311701316
FL,525106.0,5119253.0,10.25747311179971
GA,216596.0,1847577.0,11.723246175937458
GU,412.0,24529.0,1.6796445024257003
HI,3346.0,174234.0,1.920405890928292
IA,48789.0,518810.0,9.404020739769859
ID,24495.0,203289.0,12.049348464501277
IL,195380.0,3075288.0,6.353226104351853
IN,74328.0,1131749.0,6.56753396733728
KS,30638.0,316512.0,9.67988575472652
KY,34982.0,646187.0,5.41360318297954
LA,131399.0,1540571.0,8.52924013239247
MA,121040.0,1763161.0,6.864943133383735
MD,95503.0,1433396.0,6.66270870017776
ME,4042.0,188986.0,2.138782766977448
MI,96726.0,2101332.0,4.603080331903763
MN,60898.0,1159139.0,5.25372711987087
MO,57379.0,996617.0,5.757377207091591
MP,48.0,12301.0,0.39021217787171775
MS,67173.0,494117.0,13.594553516677225
MT,4952.0,189946.0,2.607056742442589
NC,136218.0,1986548.0,6.85702031866333
ND,7582.0,347516.0,2.18177004799779
NE,28245.0,385560.0,7.325708061002178
NH,6831.0,260008.0,2.6272268545583213
NJ,187372.0,2304451.0,8.130873687485654
NM,22315.0,627627.0,3.5554557085657565
NV,56230.0,699900.0,8.034004857836834
NY,420860.0,6509644.0,6.465176897538482
OH,100848.0,1668548.0,6.0440574679302
OK,43566.0,694051.0,6.2770603313013025
OR,21272.0,693356.0,3.067976623841144
PA,118852.0,1347210.0,8.822084159114022
PR,8934.0,314906.0,2.837037084082234
RI,19906.0,402375.0,4.947126436781609
SC,100435.0,785984.0,12.778249938930056
SD,9605.0,120897.0,7.94477944035005
TN,122712.0,1713120.0,7.163070888203979
TX,486362.0,4704040.0,10.339240312582376
UT,44127.0,697654.0,6.325055113279649
VA,100086.0,1240339.0,8.069245585279509
VI,547.0,10879.0,5.028035665042744
VT,1458.0,131933.0,1.1051063797533596
WA,65229.0,1202997.0,5.42220803543151
WI,64835.0,1401171.0,4.627201105361159
WV,7694.0,323072.0,2.381512480190174
WY,3050.0,89798.0,3.396512171763291
AK,3621.0,273593.0,1.323498773725936
AL,98387.0,745942.0,13.189631365441281
AR,48039.0,551523.0,8.710244178393285
AS,0.0,1396.0,0.0
AZ,186107.0,1443202.0,12.895422816764391
CA,545787.0,8707527.0,6.267990900286614
CO,50324.0,791022.0,6.361896382148663
CT,50320.0,864633.0,5.8198102547554855
DC,12653.0,213334.0,5.931075215389952
DE,15502.0,274258.0,5.652341955385076
FL,518967.0,5047703.0,10.281250699575628
GA,213427.0,1815434.0,11.756252223986111
GU,412.0,24529.0,1.6796445024257003
HI,3115.0,171105.0,1.8205195640104028
IA,48283.0,513547.0,9.401865846748205
ID,23922.0,201457.0,11.874494308959232
IL,193998.0,3033934.0,6.394272255098496
IN,73287.0,1123961.0,6.520421971936749
KS,30638.0,316512.0,9.67988575472652
KY,34578.0,646187.0,5.351082581358027
LA,128746.0,1505002.0,8.554540126856974
MA,120711.0,1755478.0,6.87624681140977
MD,94581.0,1392724.0,6.791079926819671
ME,4026.0,186401.0,2.159859657405271
MI,96191.0,2075121.0,4.63544053575671
MN,60101.0,1138595.0,5.278523092056438
MO,57379.0,996617.0,5.757377207091591
MP,48.0,12301.0,0.39021217787171775
MS,66646.0,493590.0,13.502299479324945
MT,4889.0,188846.0,2.5888819461360053
NC,134766.0,1969766.0,6.841726377650949
ND,7491.0,342078.0,2.189851437391472
NE,28104.0,382701.0,7.343591994794892
NH,6818.0,257597.0,2.6467699546190366
NJ,187006.0,2255369.0,8.291592196221549
NM,22115.0,620128.0,3.566199236286702
NV,55419.0,695752.0,7.965338223964862
NY,420345.0,6443832.0,6.52321475792665
OH,99969.0,1644493.0,6.079016450662909
OK,43080.0,693565.0,6.211386099356225
OR,21010.0,691038.0,3.0403537866224433
PA,118092.0,1333057.0,8.85873597303041
PR,8573.0,314545.0,2.725524169832615
RI,19832.0,398976.0,4.970725056143728
SC,99460.0,778075.0,12.782829418757832
SD,9477.0,119987.0,7.89835565519598
TN,120585.0,1685486.0,7.154316321820531
TX,481483.0,4682867.0,10.281799589866635
UT,43751.0,691597.0,6.326082964501002
VA,99189.0,1219165.0,8.13581426632162
VI,528.0,10619.0,4.972219606365948
VT,1453.0,130464.0,1.1137171940152073
WA,64555.0,1198007.0,5.388532788205745
WI,64213.0,1387228.0,4.628871389562494
WV,7563.0,317920.0,2.378900352289884
WY,3013.0,89414.0,3.369718388619232
AK,3542.0,268851.0,1.3174583691338326
AL,98301.0,745942.0,13.17810231894705
AR,48039.0,551523.0,8.710244178393285
AS,0.0,1396.0,0.0
AZ,185053.0,1428778.0,12.951837164346037
CA,538416.0,8596882.0,6.26292183607964
CO,49893.0,779670.0,6.399245834776251
CT,50320.0,864633.0,5.8198102547554855
DC,12589.0,208725.0,6.03138100371302
DE,15445.0,270321.0,5.713577561491708
FL,510624.0,4964316.0,10.285888327817972
GA,209004.0,1775573.0,11.771073338015391
GU,411.0,24362.0,1.6870536080781546
HI,2914.0,168130.0,1.73318265627788
IA,47865.0,508700.0,9.409278553174758
ID,23399.0,197217.0,11.864595851270428
IL,191808.0,2985918.0,6.423753097037493
IN,72254.0,1103047.0,6.550400844207001
KS,30638.0,316512.0,9.67988575472652
KY,33796.0,639833.0,5.282003272728978
LA,128746.0,1505002.0,8.554540126856974
MA,120291.0,1743447.0,6.899607501690616
MD,93806.0,1371917.0,6.837585655691999
ME,4014.0,183722.0,2.1848227212854203
MI,95470.0,2036595.0,4.687726327522164
MN,59185.0,1121299.0,5.27825316886932
MO,57379.0,996617.0,5.757377207091591
MP,47.0,12301.0,0.3820827574993903
MS,65436.0,487212.0,13.430703677249328
MT,4757.0,187756.0,2.5336074479643793
NC,132812.0,1939812.0,6.846642870546218
ND,7312.0,336501.0,2.1729504518560123
NE,27821.0,378945.0,7.341698663394423
NH,6742.0,254522.0,2.6488869331531264
NJ,186595.0,2255326.0,8.273526754003633
NM,21965.0,612854.0,3.5840510137814223
NV,54533.0,687621.0,7.930676928133376
NY,419642.0,6368975.0,6.5888467139531866
OH,98675.0,1623095.0,6.079434660324874
OK,42255.0,685815.0,6.161282561623762
OR,20636.0,688480.0,2.997327445967929
PA,117279.0,1316899.0,8.905694362285946
PR,8230.0,314202.0,2.619334058981165
RI,19738.0,394749.0,5.000139329041999
SC,98219.0,767961.0,12.789581762615548
SD,9371.0,118727.0,7.892897150606013
TN,118782.0,1662032.0,7.146793804210749
TX,474524.0,4645676.0,10.214315419327564
UT,43375.0,685120.0,6.331007706679122
VA,97882.0,1205004.0,8.122960587682696
VI,522.0,10499.0,4.971902085912944
VT,1447.0,129262.0,1.119431851588247
WA,63823.0,1188665.0,5.369300854319762
WI,63028.0,1369431.0,4.602495489002367
WV,7433.0,312677.0,2.3772135462474053
WY,3000.0,88959.0,3.3723400667723338
AK,3487.0,261572.0,1.3330937562124385
AL,96592.0,736594.0,13.113329731168053
AR,47028.0,539101.0,8.723411754012698
AS,0.0,1396.0,0.0
AZ,183647.0,1414087.0,12.986966148476013
CA,529980.0,8500463.0,6.234719214706304
CO,49436.0,766473.0,6.44980318941437
CT,50245.0,857098.0,5.862223456360883
DC,12518.0,205983.0,6.077200545676099
DE,15365.0,267521.0,5.743474344070186
FL,503083.0,4890559.0,10.28681997293152
GA,204895.0,1751975.0,11.695086973273021
GU,397.0,23877.0,1.6626879423713197
HI,2763.0,164727.0,1.6773206578156588
IA,47361.0,503120.0,9.413460009540467
ID,22707.0,193154.0,11.755904614970438
IL,189705.0,2939030.0,6.454680625920798
IN,71015.0,1083179.0,6.55616477055039
KS,29717.0,308718.0,9.625936939213133
KY,33254.0,630336.0,5.275599045588384
LA,127246.0,1484972.0,8.568915777536548
MA,119874.0,1721559.0,6.963107276602195
MD,93005.0,1343334.0,6.923445695560448
ME,3997.0,180916.0,2.2093126091666853
MI,94656.0,2006578.0,4.717284850127929
MN,58640.0,1105094.0,5.306335931604008
MO,56383.0,968131.0,5.823901930627157
MP,47.0,12301.0,0.3820827574993903
MS,64400.0,482541.0,13.346016193442631
MT,4602.0,185815.0,2.4766568899173906
NC,131267.0,1904750.0,6.891560572253577
ND,7163.0,331004.0,2.1640221870430567
NE,27489.0,373143.0,7.366880793690354
NH,6719.0,251509.0,2.671474977038595
NJ,186192.0,2232736.0,8.339185644876958
NM,21773.0,604382.0,3.6025229076974497
NV,53557.0,680168.0,7.874084049822986
NY,418928.0,6298805.0,6.650912355597609
OH,97471.0,1598039.0,6.099413093172319
OK,41401.0,674653.0,6.13663616703698
OR,20225.0,681991.0,2.965581657235946
PA,116521.0,1300251.0,8.961423602058371
PR,7824.0,313796.0,2.4933396219199735
RI,19611.0,389969.0,5.028861268459801
SC,96797.0,756145.0,12.801380687566539
SD,9273.0,117574.0,7.8869477945804345
TN,116350.0,1635191.0,7.115376735806398
TX,467485.0,4606787.0,10.147745055284735
UT,42915.0,677483.0,6.33447628944195
VA,95867.0,1191304.0,8.047232276564168
VI,501.0,10375.0,4.828915662650603
VT,1446.0,127874.0,1.130800631871999
WA,63055.0,1173650.0,5.372555702296255
WI,61985.0,1348281.0,4.597335421918725
WV,7277.0,307409.0,2.3672046036388004
WY,2958.0,87695.0,3.373054336051086
AK,3447.0,257279.0,1.339790655280843
AL,94654.0,724582.0,13.06325578057418
AR,46293.0,533899.0,8.670741095225875
AS,0.0,1396.0,0.0
AZ,182203.0,1397596.0,13.036886196010864
CA,524722.0,8409400.0,6.239707945870097
CO,48988.0,754644.0,6.4915377316986556
CT,50225.0,848109.0,5.9219982337176
DC,12443.0,202825.0,6.134845309996302
DE,15296.0,266019.0,5.749965228047621
FL,495510.0,4801814.0,10.31922519281255
GA,201713.0,1726701.0,11.681987790590265
GU,389.0,23435.0,1.6599103904416472
HI,2591.0,161400.0,1.6053283767038413
IA,46659.0,496428.0,9.39894607072929
ID,22234.0,190520.0,11.670165861851773
IL,187752.0,2897344.0,6.480141812639438
IN,69975.0,1063832.0,6.577636318516457
KS,29717.0,308718.0,9.625936939213133
KY,32741.0,618793.0,5.291107042258073
LA,125943.0,1469867.0,8.568326249926015
MA,119643.0,1698416.0,7.0443872408173265
MD,92426.0,1326635.0,6.966950216148375
ME,3992.0,178245.0,2.2396140144183567
MI,93893.0,1980472.0,4.740940543466405
MN,57779.0,1090303.0,5.299352565296069
MO,55321.0,957863.0,5.7754605825676535
MP,46.0,12301.0,0.37395333712706286
MS,63444.0,477822.0,13.277747780554265
MT,4429.0,183124.0,2.4185797601625127
NC,129288.0,1873668.0,6.9002619460865
ND,7041.0,325826.0,2.1609693517398854
NE,27178.0,367751.0,7.3903266068617075
NH,6693.0,249006.0,2.687887038866533
NJ,185773.0,2189464.0,8.48486204842829
NM,21566.0,597408.0,3.609928223257807
NV,52828.0,671522.0,7.866905328492589
NY,418225.0,6226435.0,6.7169254958897024
OH,96305.0,1574613.0,6.116105989217669
OK,40564.0,664730.0,6.102327260692311
OR,19979.0,671955.0,2.9732645787292302
PA,115714.0,1284725.0,9.00690809317169
PR,7684.0,313656.0,2.4498176346060654
RI,19481.0,384487.0,5.06675128157779
SC,95472.0,748622.0,12.753031570004621
SD,9168.0,116374.0,7.87804836131782
TN,114098.0,1612045.0,7.077842119791941
TX,459887.0,4565570.0,10.072937223610634
UT,42328.0,670353.0,6.314285160206637
VA,95049.0,1176180.0,8.081161046778554
VI,481.0,10103.0,4.760962090468178
VT,1436.0,126278.0,1.1371735377500436
WA,62183.0,1159061.0,5.364946279790279
WI,61110.0,1326425.0,4.6071206438358745
WV,7159.0,302594.0,2.36587638882463
WY,2923.0,86507.0,3.378917313049811
AK,3392.0,252649.0,1.3425740849953889
AL,93702.0,719489.0,13.023409669918513
AR,45381.0,533899.0,8.499922269942441
AS,0.0,1267.0,0.0
AZ,180505.0,1381739.0,13.06361042136033
CA,519427.0,8305713.0,6.2538520172801535
CO,48394.0,727026.0,6.656433194961391
CT,50110.0,836271.0,5.9920767311075
DC,12398.0,200127.0,6.195066133005541
DE,15137.0,262571.0,5.7649169177098765
FL,490086.0,4752867.0,10.311376270364814
GA,197948.0,1695845.0,11.672529034198291
GU,375.0,22923.0,1.6359115299044626
HI,2448.0,159093.0,1.5387226339310969
IA,46042.0,490371.0,9.389217551608883
ID,21675.0,186475.0,11.623542029762703
IL,185993.0,2850676.0,6.524522604462941
IN,69255.0,1044015.0,6.633525380382466
KS,28876.0,301839.0,9.56668952653567
KY,32197.0,605896.0,5.313948268349684
LA,124461.0,1449857.0,8.584363837261192
MA,119203.0,1673078.0,7.124772425433841
MD,91854.0,1304873.0,7.039305740865203
ME,3975.0,175761.0,2.261593868947036
MI,93175.0,1954415.0,4.767411220237258
MN,57162.0,1078695.0,5.299180954764785
MO,54080.0,946923.0,5.711129627224178
MP,46.0,12301.0,0.37395333712706286
MS,62199.0,463791.0,13.410997626085889
MT,4314.0,181236.0,2.380321790372774
NC,128161.0,1854026.0,6.912578356506327
ND,6919.0,320395.0,2.159521840228468
NE,26956.0,364592.0,7.393469960942643
NH,6660.0,246591.0,2.7008284973904155
NJ,185381.0,2167347.0,8.553360398680967
NM,21340.0,590825.0,3.6118986163415565
NV,52179.0,662997.0,7.87017135824144
NY,417589.0,6153767.0,6.785908533748515
OH,95106.0,1555812.0,6.11294937948801
OK,39463.0,657276.0,6.004022663234319
OR,19699.0,663095.0,2.9707658781924158
PA,115009.0,1271529.0,9.044937236980045
PR,7413.0,313385.0,2.365461014407199
RI,19390.0,380973.0,5.089599525425687
SC,94190.0,740457.0,12.720522596180468
SD,9079.0,115381.0,7.868713219680884
TN,112441.0,1592650.0,7.059994349040907
TX,451181.0,4515345.0,9.992171140854133
UT,41907.0,663626.0,6.314852040155147
VA,94251.0,1164515.0,8.093584024250438
VI,463.0,9775.0,4.736572890025576
VT,1431.0,124805.0,1.1465886783382075
WA,61312.0,1143993.0,5.359473353420869
WI,60171.0,1307072.0,4.603495446310532
WV,7051.0,298439.0,2.362626868472284
WY,2884.0,85351.0,3.378987943902239
AK,3331.0,245807.0,1.3551282103438878
AL,92661.0,711317.0,13.026681493623798
AR,44597.0,527400.0,8.45601061812666
AS,0.0,1267.0,0.0
AZ,179497.0,1364256.0,13.157134731311427
CA,514901.0,8184696.0,6.291021682418016
CO,47968.0,721921.0,6.6444943421787155
CT,50062.0,829182.0,6.037516492157331
DC,12313.0,198815.0,6.1931946784699345
DE,15055.0,259956.0,5.791364692486421
FL,484729.0,4704476.0,10.303570472035569
GA,195435.0,1676684.0,11.656042522025617
GU,368.0,22573.0,1.6302662472865812
HI,2242.0,157304.0,1.4252657275085185
IA,45841.0,486475.0,9.423094711958477
ID,21344.0,184060.0,11.59621862436162
IL,184522.0,2808078.0,6.571113765358369
IN,68433.0,1024232.0,6.681396402377586
KS,28876.0,301839.0,9.56668952653567
KY,31508.0,598408.0,5.265303939786901
LA,120846.0,1393910.0,8.66956977136257
MA,118657.0,1648689.0,7.197051718062047
MD,91144.0,1288496.0,7.073673492195552
ME,3970.0,174145.0,2.2797094375376843
MI,92374.0,1926823.0,4.794109266912425
MN,56560.0,1070925.0,5.281415598664705
MO,52887.0,936013.0,5.650242037236662
MP,46.0,12301.0,0.37395333712706286
MS,61125.0,462717.0,13.210018218479114
MT,4233.0,179508.0,2.3581121732736148
NC,126532.0,1837410.0,6.886432532749903
ND,6770.0,315710.0,2.1443730005384687
NE,26702.0,361468.0,7.387099272964688
NH,6634.0,243785.0,2.721250282010788
NJ,184977.0,2166943.0,8.536311291990605
NM,21130.0,577810.0,3.6569114414773023
NV,51199.0,654894.0,7.817906409281503
NY,416843.0,6082774.0,6.852843784760046
OH,93963.0,1535543.0,6.119203434876132
OK,38602.0,638063.0,6.0498728182013375
OR,19366.0,657046.0,2.9474344262045578
PA,114155.0,1256569.0,9.084658303682486
PR,7113.0,313085.0,2.2719069901145055
RI,19246.0,376009.0,5.118494504120912
SC,92951.0,731675.0,12.70386442067858
SD,9020.0,114648.0,7.867559835322028
TN,110636.0,1574533.0,7.026591376617702
TX,442014.0,4461346.0,9.907637739821121
UT,41529.0,657549.0,6.3157270408745205
VA,93106.0,1151604.0,8.084897238981457
VI,439.0,9436.0,4.652395082662145
VT,1426.0,122592.0,1.1632080396763247
WA,61074.0,1127619.0,5.416191107102665
WI,59401.0,1294013.0,4.590448473083346
WV,6973.0,295046.0,2.3633602895819634
WY,2848.0,83947.0,3.3926167701049468
AK,3273.0,243090.0,1.3464149080587435
AL,91444.0,703437.0,12.999600532812462
AR,43173.0,514581.0,8.389932780261999
AS,0.0,1267.0,0.0
AZ,178467.0,1357545.0,13.14630454239086
CA,509162.0,8035975.0,6.336032653162809
CO,47716.0,714560.0,6.677675772503358
CT,49810.0,793996.0,6.273331351795224
DC,12274.0,197192.0,6.224390441802913
DE,14949.0,256265.0,5.833414629387549
FL,479915.0,4652563.0,10.315067200594596
GA,193177.0,1654911.0,11.672954013841228
GU,367.0,22052.0,1.664248140758208
HI,2197.0,154514.0,1.4218776292115924
IA,45492.0,484118.0,9.396882578214402
ID,21114.0,183034.0,11.535561698919325
IL,183224.0,2779603.0,6.5917327042746745
IN,67857.0,1020137.0,6.6517536370115
KS,27812.0,292507.0,9.508148522941331
KY,31185.0,594873.0,5.242295414315325
LA,119747.0,1379440.0,8.680841500898916
MA,118458.0,1621729.0,7.304426325236831
MD,90274.0,1264012.0,7.141862577254013
ME,3958.0,172074.0,2.3001731813057176
MI,91761.0,1901841.0,4.824851288830139
MN,55947.0,1054962.0,5.303224191961417
MO,51840.0,920290.0,5.6330069869280335
MP,45.0,11764.0,0.3825229513770826
MS,60553.0,462145.0,13.102597669562583
MT,4193.0,174295.0,2.40569150004303
NC,125219.0,1813510.0,6.904786849810589
ND,6643.0,311152.0,2.1349694040211857
NE,26391.0,356565.0,7.401455555088132
NH,6613.0,240675.0,2.7476887919393373
NJ,184684.0,2148212.0,8.597103079211921
NM,21016.0,574253.0,3.6597109636344958
NV,50205.0,652849.0,7.690139680079161
NY,416298.0,6030935.0,6.902710773702585
OH,93031.0,1517546.0,6.130357827703411
OK,38225.0,637686.0,5.994329497589723
OR,19097.0,651235.0,2.9324283860664737
PA,113590.0,1244569.0,9.126854356809467
PR,6835.0,312807.0,2.1850534035363656
RI,19022.0,373276.0,5.095961165464696
SC,91788.0,722257.0,12.708495729359495
SD,8955.0,113953.0,7.858503067053961
TN,109627.0,1562298.0,7.017035162305783
TX,436711.0,4445763.0,9.823083236780727
UT,41175.0,653288.0,6.3027332508786325
VA,91782.0,1136568.0,8.07536372658741
VI,421.0,9289.0,4.53224243729142
VT,1425.0,121982.0,1.1682051450213966
WA,60658.0,1110085.0,5.464266249881765
WI,58990.0,1281022.0,4.604917011573572
WV,6854.0,291212.0,2.3536118017114678
WY,2808.0,82108.0,3.4198860037998733
AK,3137.0,238633.0,1.3145709101423524
AL,89349.0,694802.0,12.859634831218102
AR,43173.0,514581.0,8.389932780261999
AS,0.0,1267.0,0.0
AZ,177002.0,1345780.0,13.152372601762547
CA,500130.0,7886587.0,6.341526442300072
CO,47267.0,703954.0,6.714501231614565
CT,49810.0,793996.0,6.273331351795224
DC,12205.0,193781.0,6.29834710317317
DE,14877.0,253102.0,5.877867421039739
FL,472859.0,4578231.0,10.328421610879836
GA,190012.0,1626144.0,11.684820040537614
GU,367.0,22052.0,1.664248140758208
HI,2111.0,152086.0,1.3880304564522705
IA,44976.0,478970.0,9.390149696223144
ID,20721.0,180615.0,11.472469064031227
IL,181757.0,2740658.0,6.631874535239348
IN,67122.0,1013342.0,6.623824927813117
KS,27812.0,292507.0,9.508148522941331
KY,30723.0,594873.0,5.16463177854769
LA,116280.0,1342243.0,8.663110927008
MA,118040.0,1613551.0,7.315541932049251
MD,89365.0,1240227.0,7.205535760792177
ME,3937.0,169746.0,2.319347731316202
MI,91332.0,1876830.0,4.86629050047154
MN,55188.0,1040317.0,5.304921480664067
MO,51258.0,910956.0,5.626835983296669
MP,42.0,11761.0,0.3571124904344869
MS,59881.0,461473.0,12.976057104099265
MT,4081.0,171553.0,2.3788566798598683
NC,123878.0,1786412.0,6.934458568348174
ND,6586.0,307324.0,2.14301518918145
NE,26211.0,351821.0,7.450095360993232
NH,6613.0,237035.0,2.7898833505600438
NJ,184327.0,2098996.0,8.781674667317137
NM,20796.0,565886.0,3.67494513029126
NV,49074.0,649784.0,7.552355859793408
NY,415767.0,5971974.0,6.961969358875307
OH,92087.0,1492903.0,6.1683177004802054
OK,37731.0,637192.0,5.9214491079611795
OR,18817.0,644785.0,2.918337120125313
PA,112936.0,1232322.0,9.164487853012442
PR,6543.0,312515.0,2.0936595043437913
RI,19022.0,369302.0,5.150797991887399
SC,90599.0,711869.0,12.726920262014499
SD,8867.0,112932.0,7.851627528069989
TN,108184.0,1542853.0,7.0119447542961
TX,430485.0,4425640.0,9.72706772353829
UT,40702.0,647562.0,6.2854213187308705
VA,90801.0,1123927.0,8.078905480516084
VI,421.0,9289.0,4.53224243729142
VT,1421.0,120143.0,1.1827572143196023
WA,59947.0,1105298.0,5.423605217778373
WI,58058.0,1265723.0,4.586943588763102
WV,6735.0,287224.0,2.344859761022756
WY,2769.0,81887.0,3.3814891252579775
AK,2993.0,233106.0,1.2839652347000934
AL,87723.0,687022.0,12.76858674103595
AR,42511.0,502717.0,8.456248744323347
AS,0.0,1037.0,0.0
AZ,174010.0,1328836.0,13.094919162334554
CA,493588.0,7811041.0,6.3191065057781675
CO,46809.0,691365.0,6.770519190297455
