time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-02-02,97,47,66,63,60,64,70,57,60,66,66,55,64,61,64,75,61,67,67,66,56,69,63,64,59,59,56,76,77,50,57,60,65,65,63,69,71,73,62,61,76,73,63,63,68,51,61,68,61,61,60
2020-02-09,86,73,68,64,66,64,66,87,66,72,76,65,65,70,74,73,53,85,69,56,74,76,69,64,68,67,61,80,77,67,60,57,67,74,75,71,79,73,70,80,78,70,59,72,75,79,69,70,79,71,60
2020-02-16,78,61,64,62,68,64,67,54,51,71,66,87,71,68,68,71,78,71,74,63,61,81,64,67,62,65,72,74,73,66,59,59,69,77,63,71,77,67,67,73,70,56,60,69,84,63,67,67,49,75,62
2020-02-23,68,55,68,80,64,65,54,65,54,68,68,59,70,65,64,69,62,85,72,56,68,77,63,59,52,64,55,75,89,72,58,77,67,69,67,69,70,66,61,61,68,40,60,65,59,52,66,74,73,64,63
2020-03-01,75,55,65,64,70,76,59,59,73,70,71,79,71,66,73,71,66,73,68,55,65,68,61,62,62,62,48,68,79,65,59,77,63,67,63,70,69,72,67,70,64,51,56,67,71,44,62,66,69,64,47
2020-03-08,64,63,56,51,70,66,60,55,60,68,68,70,64,61,66,68,62,69,83,56,60,66,58,58,55,61,51,73,70,54,55,66,68,69,81,62,71,66,62,61,63,63,56,70,72,41,58,72,63,66,70
2020-03-15,87,75,83,77,94,95,86,74,92,85,98,83,86,91,92,86,82,100,75,79,89,93,85,91,82,77,79,92,89,79,88,81,89,85,84,87,87,85,88,60,90,83,71,91,86,72,86,87,74,87,97
2020-03-22,93,72,97,82,99,96,93,60,70,100,100,95,89,100,95,89,94,97,100,77,97,97,100,93,81,88,54,91,99,100,96,84,98,96,78,91,100,95,98,72,91,81,76,97,95,100,100,96,62,100,100
2020-03-29,78,96,93,90,100,100,100,69,88,100,98,100,100,89,100,87,100,88,88,100,94,100,99,100,76,85,94,83,100,93,100,81,100,91,99,86,100,99,88,80,100,85,70,100,94,74,93,97,98,96,83
2020-04-05,90,77,100,70,93,89,97,72,65,97,95,88,81,85,86,76,88,86,86,74,89,85,91,92,78,76,63,77,98,96,96,83,90,89,91,81,93,81,91,72,89,74,78,94,94,58,84,84,84,81,66
2020-04-12,88,73,78,79,85,89,94,74,72,90,91,82,89,88,91,84,90,94,74,72,84,87,97,90,73,76,79,95,93,68,89,97,86,81,100,83,91,90,89,75,75,84,71,86,88,94,79,87,79,81,79
2020-04-19,94,74,89,100,93,80,91,89,79,94,92,91,80,92,94,88,80,99,89,84,100,88,94,88,80,83,89,79,84,71,95,96,92,97,98,95,99,89,100,70,81,81,77,92,95,66,95,100,64,92,80
2020-04-26,87,75,85,75,82,77,93,86,58,90,87,80,82,86,87,85,82,88,87,76,95,87,78,71,79,76,70,79,99,98,94,76,85,88,70,85,81,83,88,69,85,86,73,85,77,83,85,87,66,81,67
2020-05-03,82,100,70,74,80,79,78,73,79,84,89,73,66,77,82,80,80,72,76,54,87,84,78,78,67,72,75,87,93,60,81,72,83,81,95,80,76,79,83,49,87,66,64,78,69,76,83,81,67,70,76
2020-05-10,79,62,85,64,81,85,81,65,56,84,85,77,85,81,86,84,84,76,80,69,76,70,77,76,71,67,63,72,94,81,73,88,77,80,85,79,86,82,77,58,85,79,64,81,72,71,71,74,65,72,65
2020-05-17,77,74,81,75,76,74,77,75,70,80,80,76,79,79,72,71,59,82,63,66,84,71,69,81,69,67,65,73,84,53,75,69,75,84,56,80,68,86,76,62,76,71,65,82,80,69,80,82,70,81,63
2020-05-24,75,53,85,75,77,76,70,65,65,84,87,88,77,74,75,78,82,83,87,66,77,70,72,68,67,71,74,68,66,54,71,70,74,78,57,69,72,85,72,52,89,51,66,80,74,60,72,82,64,74,69
2020-05-31,72,51,73,65,72,67,71,47,69,71,76,73,56,65,64,66,65,61,65,57,73,69,62,63,59,54,63,49,79,67,63,67,69,70,68,59,67,68,64,41,71,59,56,74,69,69,68,75,57,60,56
2020-06-07,76,52,81,75,73,64,71,57,67,76,74,79,76,65,65,73,56,79,70,50,78,72,69,70,62,62,74,64,92,65,71,80,75,71,39,68,74,78,67,56,76,48,58,75,71,76,71,80,65,67,55
2020-06-14,66,54,76,60,71,66,67,45,49,73,81,60,63,56,62,60,67,67,60,50,68,61,66,67,52,57,70,58,77,75,72,70,68,75,60,61,71,75,68,60,78,52,60,72,69,68,76,74,48,64,60
2020-06-21,78,34,73,51,75,64,69,70,63,73,75,63,63,62,63,76,67,68,71,65,78,67,68,66,74,52,65,74,69,62,67,66,71,71,53,62,67,72,72,40,78,63,61,76,65,42,66,82,50,67,97
2020-06-28,76,54,74,56,75,67,71,71,42,77,77,42,61,63,64,68,61,70,64,57,70,69,63,72,64,63,59,67,68,66,68,64,69,69,47,63,69,82,65,75,83,52,70,76,63,48,73,74,53,69,73
2020-07-05,71,62,74,67,73,72,70,58,59,72,83,60,56,66,63,83,72,69,63,66,76,62,65,66,68,58,68,51,69,63,70,61,74,73,47,63,63,71,70,48,74,49,57,76,63,66,67,75,49,59,64
2020-07-12,79,65,80,66,72,65,76,62,56,80,74,50,68,70,63,59,61,74,59,64,76,69,64,66,62,63,63,58,78,59,63,77,72,70,62,65,66,62,61,54,75,69,64,74,67,63,71,64,64,64,75
2020-07-19,78,68,70,53,74,71,61,71,58,74,88,76,73,63,67,62,72,77,72,65,69,63,66,62,64,66,56,83,79,60,69,74,68,75,65,66,65,67,74,59,77,64,60,77,65,49,73,71,61,74,49
2020-07-26,75,69,73,71,71,67,65,53,45,75,89,60,60,65,66,77,77,83,75,57,74,62,64,54,64,68,59,62,81,51,66,77,63,72,47,65,62,73,69,57,69,60,62,75,77,67,67,75,59,62,87
2020-08-02,70,58,74,43,70,65,56,65,56,72,76,64,64,61,68,54,68,70,73,48,69,64,66,62,69,61,69,69,74,52,60,81,67,71,36,58,73,55,64,57,75,59,53,74,57,45,68,72,49,64,67
2020-08-09,77,53,77,71,73,71,61,59,47,67,85,80,57,62,65,56,60,69,71,56,64,66,64,66,68,59,68,78,71,57,59,85,68,81,63,65,54,59,64,54,76,69,66,73,72,50,72,66,72,63,77
2020-08-16,73,73,78,66,72,75,59,57,48,73,86,84,88,60,73,66,73,79,67,77,69,60,62,62,72,61,66,96,62,74,60,84,69,81,83,62,73,74,66,55,65,66,65,73,64,72,72,64,52,57,34
2020-08-23,82,57,76,72,72,77,63,56,60,72,88,78,65,72,67,68,72,86,75,60,64,71,65,63,58,66,75,78,94,73,62,77,67,79,53,65,67,69,67,59,82,54,63,79,64,73,73,73,64,61,66
2020-08-30,76,49,71,72,71,69,56,73,51,71,82,88,60,65,68,63,69,77,63,48,74,64,65,60,64,60,65,66,76,67,61,77,67,75,51,63,80,63,70,46,74,79,59,74,66,57,70,79,57,65,66
2020-09-06,70,63,80,73,75,80,68,67,56,75,76,68,66,72,74,79,78,82,59,64,78,75,76,73,86,63,71,69,83,68,67,62,72,77,60,70,70,69,75,60,67,75,63,82,72,56,79,78,64,79,62
2020-09-13,74,89,76,65,75,72,69,56,56,72,81,71,72,69,69,71,64,78,71,71,65,73,72,65,70,73,64,61,78,67,67,60,72,78,73,69,73,79,66,60,73,69,67,77,73,61,77,92,77,66,49
2020-09-20,62,80,70,68,68,71,75,43,49,65,82,64,55,65,67,63,62,64,72,56,67,64,69,60,78,57,68,67,78,65,64,71,68,75,59,67,74,78,73,51,72,51,59,73,61,68,72,72,47,62,49
2020-09-27,70,57,68,60,62,65,60,51,43,65,65,65,56,60,63,55,58,64,57,55,60,60,62,63,51,54,48,60,69,48,55,59,65,66,57,55,62,62,58,43,64,55,49,66,53,56,63,68,65,59,50
2020-10-04,64,44,62,57,62,62,66,51,49,63,65,64,64,60,60,59,60,65,52,43,59,58,59,59,49,53,63,53,68,70,52,70,64,67,63,57,67,64,61,41,59,51,46,65,55,56,59,70,53,60,50
2020-10-11,61,58,54,47,55,57,48,54,62,62,59,65,54,53,64,52,51,65,48,45,57,55,55,58,46,48,51,59,58,54,50,53,58,57,48,57,53,57,59,48,60,69,59,57,49,36,54,63,58,51,64
2020-10-18,58,53,58,47,53,56,49,37,32,65,68,53,55,51,60,55,80,64,51,45,65,53,53,59,54,54,69,54,70,41,53,50,57,54,83,58,59,60,54,37,63,54,55,57,59,40,56,60,62,51,53
2020-10-25,58,66,56,50,52,57,58,39,41,62,61,63,44,55,65,64,44,60,53,40,59,50,59,60,42,50,65,61,64,49,52,53,61,55,61,56,60,59,55,52,64,58,53,57,59,47,59,58,52,59,52
2020-11-01,51,40,50,47,48,50,41,37,50,52,53,46,48,47,56,57,52,47,43,38,59,53,54,50,48,37,43,44,52,47,43,47,54,49,44,47,49,51,51,36,54,37,47,50,48,45,45,53,43,43,46
2020-11-08,72,47,57,52,58,63,60,61,48,73,69,44,62,61,68,73,42,65,63,56,70,60,61,52,63,60,84,69,63,66,58,75,66,67,65,61,69,62,67,64,62,55,60,66,54,51,66,63,60,62,55
2020-11-15,58,64,57,53,53,56,55,41,57,63,68,54,53,58,62,56,55,56,66,48,66,63,63,60,54,53,56,54,65,62,56,71,60,55,73,60,52,60,58,42,68,51,58,59,58,67,58,61,58,64,63
2020-11-22,72,62,66,65,64,70,81,66,45,70,78,68,64,67,71,67,62,65,68,61,78,70,72,62,69,65,70,59,70,64,61,78,69,70,75,71,71,72,76,47,72,76,64,72,60,58,65,68,69,62,63
2020-11-29,64,58,62,48,62,61,72,61,53,66,71,48,59,59,61,54,66,64,60,43,71,61,63,54,57,61,52,60,75,56,56,67,61,63,68,66,65,58,69,44,63,61,61,66,56,46,66,64,56,65,59
2020-12-06,67,47,59,65,62,71,72,52,55,66,82,53,65,65,76,73,68,70,68,44,62,58,68,65,73,61,60,59,68,55,55,69,64,68,69,66,72,72,69,53,66,43,57,69,65,53,63,64,54,68,33
2020-12-13,78,62,64,56,64,62,63,44,59,63,77,41,54,67,68,64,57,72,67,46,68,61,64,62,57,58,71,63,75,67,64,72,66,72,68,65,59,68,66,41,68,61,54,69,56,63,62,65,69,69,36
2020-12-20,73,80,75,63,70,73,83,58,46,75,83,82,58,71,81,69,77,69,74,65,85,79,74,67,70,66,72,67,80,71,70,69,71,78,74,85,68,68,74,64,70,54,68,73,73,80,74,69,55,69,54
