time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-09-15,50,57,48,51,50,51,39,45,41,44,39,39,50,41,45,56,49,43,43,47,43,41,42,47,47,45,48,40,52,42,41,47,48,47,29,39,51,49,43,36,47,48,52,53,43,32,46,53,34,46,55
2019-09-22,47,52,46,62,47,51,37,33,47,40,40,38,53,43,46,49,46,45,40,39,45,39,42,48,45,44,42,43,42,43,42,40,40,42,37,39,41,45,39,32,42,50,45,49,45,43,46,51,39,44,33
2019-09-29,47,43,40,49,43,43,32,39,49,42,39,47,48,40,41,53,48,43,40,41,40,37,41,45,41,46,42,47,37,44,40,48,39,43,46,40,42,48,38,26,48,38,48,49,49,49,45,49,38,41,33
2019-10-06,44,45,44,49,49,51,35,31,38,46,40,45,43,40,41,51,53,49,39,43,39,41,39,51,38,49,53,45,42,38,39,39,39,44,55,41,50,47,39,39,50,50,43,47,37,35,43,48,31,40,37
2019-10-13,46,41,44,44,46,49,41,52,41,42,38,51,47,43,40,55,47,50,45,44,43,40,41,51,45,47,35,44,45,44,40,43,40,41,31,43,52,53,37,35,46,46,43,47,53,39,42,48,37,47,35
2019-10-20,52,58,43,60,51,49,39,40,61,41,40,35,47,43,43,56,49,45,47,45,46,40,38,49,54,55,42,53,46,45,38,42,42,44,43,43,52,53,41,32,44,36,45,48,42,56,43,47,42,45,55
2019-10-27,50,46,44,49,49,54,44,40,53,44,38,41,49,40,47,53,49,45,45,50,39,45,40,51,74,61,41,45,41,35,39,48,40,46,56,45,46,50,42,34,45,55,46,48,39,50,46,47,39,45,51
2019-11-03,51,72,44,65,46,54,38,37,52,45,40,42,46,41,48,60,56,42,50,35,44,42,44,57,49,59,53,47,45,48,42,46,43,48,44,45,51,53,43,39,47,69,50,51,48,52,49,50,48,49,41
2019-11-10,56,54,40,66,48,54,47,33,48,46,40,53,50,43,49,58,61,49,47,55,45,45,42,59,67,72,35,60,46,38,44,45,46,47,64,43,49,56,44,41,50,42,48,52,53,57,47,52,40,46,30
2019-11-17,60,59,46,58,52,55,34,44,72,47,45,49,59,43,50,58,62,57,46,37,50,47,47,59,47,63,60,59,51,51,52,48,47,55,44,51,50,57,43,30,48,64,49,55,49,51,50,61,46,52,54
2019-11-24,68,47,67,77,61,83,54,59,56,59,54,72,67,58,70,80,73,58,74,58,55,58,67,72,65,79,73,71,60,64,59,64,50,68,59,63,67,73,59,44,57,72,66,68,60,65,64,62,63,64,72
2019-12-01,65,58,56,73,63,60,48,57,56,58,53,66,59,52,59,74,69,68,62,54,58,53,62,61,65,72,67,59,62,71,56,56,54,65,63,57,65,60,54,50,54,69,63,66,66,56,60,59,66,64,57
2019-12-08,70,50,59,82,62,66,62,53,62,59,57,57,56,56,55,75,70,62,69,55,62,56,62,67,70,68,53,64,55,62,61,61,61,64,52,62,73,67,57,48,59,67,66,65,65,49,58,67,60,63,65
2019-12-15,73,47,62,78,58,70,57,55,60,59,54,51,59,57,59,75,78,64,67,44,59,57,62,72,55,69,58,61,49,60,54,61,52,61,46,55,66,62,56,47,63,50,72,68,68,59,56,67,48,54,52
2019-12-22,87,84,67,91,69,86,77,91,37,74,70,62,75,68,75,79,81,74,83,77,67,59,74,87,88,100,67,98,77,82,66,79,63,80,67,77,94,69,73,53,77,71,91,82,81,75,68,76,65,75,54
2019-12-29,65,65,54,64,52,63,51,50,56,55,52,50,76,57,61,62,59,60,63,63,52,51,57,60,61,65,53,68,51,55,56,60,51,67,47,62,67,62,53,45,59,61,66,61,59,69,56,64,50,60,63
2020-01-05,46,48,38,64,48,56,46,44,41,46,42,40,48,47,51,54,51,48,45,51,44,42,49,45,50,55,55,45,43,44,47,47,42,51,44,48,55,55,45,37,49,50,49,52,50,36,42,51,56,55,32
2020-01-12,50,46,44,65,47,54,35,40,43,46,43,50,50,41,45,48,54,49,49,52,44,40,42,52,42,52,51,51,37,38,41,46,46,46,31,45,44,53,43,42,40,37,49,49,48,47,46,54,40,44,48
2020-01-19,55,36,44,54,45,49,41,34,47,44,40,34,51,41,46,45,53,50,53,46,40,40,39,51,42,60,37,58,37,50,39,43,42,43,59,49,56,56,41,40,43,50,51,50,53,47,45,52,34,40,42
2020-01-26,50,39,46,49,43,45,37,32,46,40,42,44,55,41,43,46,37,46,45,48,43,40,37,51,36,53,32,49,40,43,40,54,36,46,20,44,47,47,40,39,49,37,43,44,45,37,40,46,44,41,43
2020-02-02,56,43,38,56,41,47,34,48,37,40,42,52,42,40,39,44,46,45,37,46,46,36,38,46,42,49,43,42,41,48,36,41,34,40,56,45,49,44,39,29,40,52,49,46,40,31,39,48,44,44,35
2020-02-09,56,33,43,55,41,46,34,33,53,42,37,47,44,39,45,57,54,43,42,41,42,38,40,49,47,47,43,52,41,37,40,44,39,41,51,47,50,43,39,27,43,47,46,46,42,65,41,44,42,44,58
2020-02-16,49,45,46,47,45,55,40,44,50,42,38,54,48,42,44,48,44,42,37,68,43,41,42,48,43,47,44,43,42,53,39,46,42,48,45,45,53,46,39,35,43,45,46,48,47,42,41,46,44,47,33
2020-02-23,47,55,45,48,44,49,36,35,44,43,37,52,58,41,45,54,56,52,47,45,45,45,44,54,39,52,36,47,39,50,39,47,41,44,49,45,54,46,41,32,51,40,50,47,47,50,40,50,50,49,51
2020-03-01,46,47,39,48,45,50,39,39,41,43,42,43,51,42,46,55,47,52,46,51,46,41,42,58,40,47,43,46,42,48,40,43,39,48,44,46,47,51,40,36,45,48,46,48,45,46,36,52,42,48,47
2020-03-08,48,48,42,53,47,48,35,40,42,43,40,47,47,41,40,50,57,48,41,46,44,44,40,47,37,48,32,48,43,47,42,39,41,45,35,43,44,43,39,35,44,43,46,45,43,35,37,50,37,46,35
2020-03-15,68,55,55,65,68,74,62,44,62,58,52,55,64,61,64,74,75,55,63,72,58,58,65,76,64,71,48,61,60,55,64,62,55,58,62,62,67,63,53,51,59,63,59,67,67,93,61,64,47,63,58
2020-03-22,59,69,63,62,76,71,64,74,63,62,58,67,74,65,64,78,77,62,64,66,60,70,70,75,59,70,79,79,68,74,66,61,62,66,55,63,64,75,60,53,69,49,58,73,79,66,64,76,43,66,60
2020-03-29,67,95,71,79,75,80,67,61,73,63,61,100,76,67,67,67,65,67,63,78,62,74,68,79,63,72,56,62,68,73,73,73,60,65,65,68,71,79,59,64,60,58,63,75,68,72,64,80,60,68,69
2020-04-05,73,75,82,80,93,83,69,75,58,77,68,91,81,75,67,81,72,75,75,78,72,82,76,86,73,78,65,60,79,76,76,78,71,71,84,75,79,84,72,79,68,68,74,89,84,67,80,84,66,86,89
2020-04-12,82,96,77,83,88,95,77,86,83,81,75,100,90,81,79,94,100,88,87,86,85,84,87,98,74,94,87,95,84,96,79,84,74,82,69,77,93,87,84,82,83,100,79,91,83,100,77,85,80,85,83
2020-04-19,65,78,72,84,81,80,71,73,53,70,62,77,75,70,73,79,71,74,76,84,67,73,77,77,66,81,83,60,71,67,67,78,61,77,58,69,74,81,69,72,76,59,70,83,70,68,69,79,69,73,58
2020-04-26,60,74,72,73,76,75,72,79,62,65,58,79,76,62,66,79,78,70,68,66,64,71,70,68,67,73,49,65,80,76,69,76,63,66,69,68,65,77,67,59,70,53,68,74,62,89,66,76,69,69,75
2020-05-03,68,53,63,71,72,67,52,55,66,64,61,77,69,63,62,73,67,57,66,63,65,60,60,72,56,66,64,64,69,69,65,74,59,71,48,61,61,68,57,54,70,65,73,71,59,83,64,66,50,58,57
2020-05-10,63,51,61,64,71,74,55,59,69,59,57,64,64,58,63,72,73,64,63,56,57,61,62,69,53,72,60,70,61,58,59,76,55,64,53,60,65,61,57,42,61,56,62,69,65,62,62,70,57,60,59
2020-05-17,56,67,62,85,70,63,58,67,62,62,58,62,58,60,59,77,61,61,66,65,66,63,64,67,63,65,45,66,59,62,64,65,54,67,44,61,60,65,58,51,66,62,61,72,62,51,64,70,54,62,39
2020-05-24,61,47,58,72,65,61,48,65,49,60,52,59,59,52,53,61,57,53,63,42,54,51,51,55,56,64,43,62,59,52,56,58,48,59,66,49,60,60,48,42,67,53,52,67,55,51,59,63,42,51,52
2020-05-31,60,48,56,49,61,61,49,41,53,57,51,55,61,48,52,57,58,51,62,65,52,50,44,58,65,55,37,49,54,56,57,50,50,52,52,50,64,55,46,53,49,40,48,64,59,40,53,61,55,49,40
2020-06-07,76,45,76,71,79,71,64,62,75,72,66,70,60,67,62,75,69,61,83,79,66,68,64,72,72,69,48,66,73,81,67,83,64,70,53,62,76,71,58,68,72,75,65,81,68,66,69,77,50,64,65
2020-06-14,61,66,69,62,68,69,59,70,51,63,59,67,55,56,52,62,62,59,68,44,59,57,49,66,63,62,51,63,62,61,61,74,52,60,49,56,62,72,55,50,69,58,60,72,68,53,60,76,56,58,59
2020-06-21,63,31,59,54,61,60,47,53,40,56,55,50,62,49,54,63,62,55,63,58,49,50,50,56,53,56,47,44,56,52,58,60,46,56,45,47,56,59,51,41,62,60,52,65,52,49,51,62,45,51,47
2020-06-28,64,42,61,60,61,54,47,58,38,57,56,57,60,49,52,60,47,51,60,58,51,51,46,59,52,54,52,50,52,55,50,53,47,55,50,48,56,59,45,43,55,38,56,66,58,44,50,63,57,50,35
2020-07-05,57,55,59,60,54,53,46,44,37,54,48,56,45,44,45,48,63,47,60,43,50,45,43,51,50,52,42,51,49,30,49,62,48,55,42,46,51,58,47,41,54,49,51,61,53,48,47,52,47,45,40
2020-07-12,58,55,57,63,59,56,49,59,39,57,51,49,59,44,43,53,58,51,56,56,54,45,49,48,63,58,40,67,48,51,48,60,53,55,47,44,59,61,45,46,52,50,48,64,58,29,52,58,34,56,42
2020-07-19,55,67,61,67,60,61,40,54,57,59,54,54,59,53,51,56,62,57,60,52,53,47,52,56,55,56,48,40,58,62,53,57,45,56,49,46,53,51,50,53,65,42,49,63,47,59,56,60,44,47,43
2020-07-26,58,70,59,58,60,59,44,52,47,52,50,50,47,47,48,56,55,55,52,50,49,50,48,59,53,59,41,54,59,49,50,61,47,53,45,48,57,54,47,35,63,50,49,60,50,61,54,58,41,48,55
2020-08-02,58,53,60,61,59,54,45,44,41,55,50,47,61,48,44,50,51,47,55,53,50,49,47,55,52,49,36,49,46,48,50,63,45,50,40,48,58,59,46,44,57,50,53,62,52,36,52,60,53,52,52
2020-08-09,53,47,57,55,58,58,43,52,46,54,55,53,39,42,46,45,60,47,61,58,54,46,45,55,50,48,43,45,53,41,49,66,45,57,41,45,54,56,45,44,53,58,49,57,52,61,55,57,40,49,60
2020-08-16,56,56,58,56,59,54,43,65,57,53,54,62,55,50,49,62,50,50,56,54,46,43,47,54,58,50,38,54,50,47,49,69,48,56,47,49,46,58,45,40,54,49,49,63,56,70,56,49,49,50,38
2020-08-23,57,57,54,65,58,59,50,40,56,50,53,65,67,49,49,56,55,55,51,46,51,45,48,52,48,58,49,53,55,50,50,56,46,61,56,49,64,57,45,44,53,63,54,62,54,64,55,60,50,48,47
2020-08-30,57,53,54,65,59,58,44,54,46,50,49,75,63,49,46,61,57,63,50,54,58,44,50,54,52,54,52,44,55,53,48,65,49,56,40,44,62,57,45,46,53,46,55,61,51,44,55,56,48,49,44
2020-09-06,60,55,56,73,64,64,57,43,54,56,53,65,55,55,57,64,61,60,55,57,62,53,55,59,50,61,60,54,66,54,58,56,55,66,61,57,62,64,51,54,55,27,56,67,54,71,59,62,46,56,49
2020-09-13,65,52,61,67,71,67,57,55,57,63,58,76,62,59,57,62,65,61,64,59,68,64,60,64,52,62,54,46,67,66,61,72,60,66,38,57,60,71,55,65,68,59,59,72,64,74,67,74,52,55,55
2020-09-20,60,68,55,77,67,63,60,66,53,60,58,63,70,54,57,53,63,57,62,54,53,58,59,66,56,58,62,48,60,65,59,60,56,60,54,54,64,69,54,48,63,49,59,66,60,83,62,69,53,57,42
2020-09-27,49,44,53,64,52,52,43,49,41,48,50,55,48,45,48,55,51,51,43,48,46,48,47,52,47,51,63,51,48,42,48,46,47,48,42,47,50,53,44,39,47,37,48,53,51,59,52,55,41,46,41
2020-10-04,53,46,46,61,50,50,39,44,51,46,49,43,50,43,45,51,49,41,56,49,44,45,41,55,52,51,51,47,50,51,44,50,48,52,44,43,50,52,42,28,51,41,50,53,45,43,44,52,43,42,36
2020-10-11,54,34,46,52,52,48,45,49,41,48,50,45,46,44,46,52,51,45,51,54,44,43,44,50,49,48,39,42,47,43,48,57,48,53,48,44,44,49,44,38,53,53,46,52,51,41,55,52,50,46,60
