time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-09-15,90,100,100,100,96,93,83,91,81,93,99,80,100,96,100,100,99,100,100,95,89,91,98,98,84,100,100,93,97,85,87,100,93,100,86,100,100,92,99,94,100,98,100,100,97,97,97,100,97,100,97
2019-09-22,80,77,95,81,89,84,83,78,69,82,90,83,84,86,84,86,83,85,81,84,80,88,87,88,69,86,79,80,93,88,82,80,81,88,85,86,90,83,91,96,93,93,87,88,86,82,90,85,86,91,80
2019-09-29,78,68,84,76,81,80,72,79,74,79,84,65,75,80,80,84,81,71,79,77,80,81,84,82,64,80,79,79,79,72,75,76,75,81,88,80,80,76,81,90,76,83,79,78,76,69,82,81,76,88,87
2019-10-06,78,76,85,70,82,77,78,76,69,79,80,75,81,79,75,80,74,84,74,73,77,85,82,79,64,79,79,79,82,80,79,86,74,77,76,81,76,78,85,87,79,76,75,78,81,82,81,80,78,80,80
2019-10-13,74,70,81,74,85,76,75,77,63,81,81,68,81,76,73,75,76,82,77,71,77,80,79,80,66,78,71,72,82,73,76,87,76,78,76,77,75,80,81,82,79,83,75,80,82,70,81,80,85,82,72
2019-10-20,73,71,82,65,81,78,69,77,75,75,75,68,77,73,73,72,72,83,73,78,74,75,77,90,76,76,86,77,82,70,74,74,79,75,86,76,72,73,81,84,77,68,80,77,79,85,79,79,73,81,67
2019-10-27,72,65,81,72,78,79,77,79,62,76,75,69,85,73,76,73,74,74,73,84,76,77,82,86,97,84,77,75,82,76,76,75,75,75,83,74,74,74,80,87,80,82,82,74,80,81,82,73,75,79,87
2019-11-03,76,90,91,76,88,80,75,76,69,81,86,75,79,76,77,77,75,84,78,79,80,77,85,88,79,89,75,83,92,78,74,80,75,80,79,82,77,79,84,79,80,82,83,84,84,62,82,78,77,80,55
2019-11-10,79,91,87,77,84,84,74,80,72,81,83,81,82,77,84,82,79,80,77,85,83,82,86,90,100,91,74,84,85,79,76,82,80,79,79,82,81,84,89,93,89,90,81,82,84,86,84,88,85,83,78
2019-11-17,76,71,86,79,82,81,76,79,83,79,79,83,73,76,84,86,81,75,80,83,82,80,86,81,73,94,80,78,85,81,81,79,78,82,94,78,75,79,85,88,82,88,83,78,78,67,83,85,87,81,77
2019-11-24,68,67,82,66,75,75,73,66,56,73,68,71,70,70,75,77,64,69,69,67,75,75,85,80,60,79,69,78,74,73,71,77,66,77,68,72,74,75,74,68,68,72,75,70,78,69,76,76,73,79,71
2019-12-01,72,69,79,74,79,79,72,72,66,73,79,71,73,78,76,72,75,75,72,76,77,73,80,77,59,77,55,69,82,67,74,75,72,79,77,75,74,75,77,77,72,76,72,75,75,67,80,76,69,74,76
2019-12-08,80,65,83,73,78,80,81,77,70,78,84,63,82,76,77,82,76,79,74,80,79,81,88,83,74,83,79,89,86,73,74,81,76,78,76,78,77,74,87,89,79,81,79,75,79,75,82,79,83,82,82
2019-12-15,71,74,81,77,75,83,73,82,64,75,80,73,76,78,80,76,83,77,75,79,78,79,83,90,60,87,78,84,84,74,76,78,72,78,86,76,82,74,82,85,70,77,76,78,79,75,80,80,85,80,74
2019-12-22,76,73,84,76,81,83,83,66,53,84,79,82,92,79,78,72,79,81,75,81,79,74,83,96,65,75,80,86,83,85,81,90,75,75,83,77,80,82,84,80,78,69,92,79,84,80,75,83,83,84,79
2019-12-29,79,88,94,81,82,89,88,84,54,87,84,92,92,83,87,87,83,86,78,86,88,87,95,90,65,91,87,88,92,90,90,86,83,86,90,86,83,86,92,83,82,82,91,86,93,83,81,89,100,89,87
2020-01-05,84,70,93,87,88,88,89,92,75,93,87,100,87,95,92,97,95,87,89,93,90,89,97,93,75,89,92,100,91,86,90,84,86,98,100,94,88,82,97,83,89,88,93,88,89,96,90,91,87,94,84
2020-01-12,86,73,88,75,83,83,85,76,79,83,88,80,92,77,86,89,86,78,82,81,85,87,91,100,71,90,84,83,93,80,81,79,82,83,75,88,85,81,84,90,86,82,86,80,85,65,88,86,88,86,79
2020-01-19,79,73,89,76,80,82,74,78,75,81,88,75,85,82,86,87,83,78,80,90,79,83,86,92,66,90,84,91,85,80,79,80,78,81,89,87,82,81,89,88,84,90,90,81,90,75,84,84,93,86,85
2020-01-26,88,74,82,78,76,77,76,72,68,77,83,79,78,79,83,74,77,73,75,82,78,80,82,82,66,80,67,82,86,70,72,82,72,75,80,83,80,78,83,89,83,82,80,76,86,71,80,77,85,82,66
2020-02-02,99,71,86,80,76,85,77,81,74,79,78,73,86,77,88,82,76,78,77,78,74,79,81,83,68,82,82,82,76,83,73,77,75,79,80,87,84,74,81,84,79,75,82,79,84,72,77,82,85,83,77
2020-02-09,100,77,84,80,77,76,75,77,67,77,79,72,80,82,78,80,76,88,75,76,82,78,86,86,63,82,79,77,80,75,78,81,73,76,84,85,78,77,85,81,77,69,84,81,87,78,76,78,85,84,70
2020-02-16,95,85,88,79,81,82,83,85,69,84,82,81,92,82,86,84,90,81,80,81,85,79,83,85,71,82,80,86,85,86,75,86,79,86,84,85,78,80,89,98,87,81,81,80,87,98,76,82,90,82,97
2020-02-23,80,71,85,81,78,79,76,70,78,80,80,70,81,78,81,79,80,94,70,78,84,80,82,81,65,82,79,82,78,73,74,74,77,82,90,87,77,76,81,87,81,81,83,78,80,65,75,86,89,84,59
