time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-09-15,17,9,23,14,23,15,11,31,48,16,17,8,14,26,18,18,23,22,14,12,25,26,22,24,19,41,4,0,23,12,16,27,28,15,0,13,12,14,18,9,12,15,18,22,24,13,20,16,12,23,8
2019-09-22,13,18,18,17,19,14,18,27,34,21,17,12,36,24,17,22,15,20,21,14,25,22,18,23,38,44,9,23,21,18,22,20,26,18,35,18,11,18,20,6,11,22,16,23,14,59,21,17,17,16,16
2019-09-29,17,36,17,6,24,22,16,30,38,17,15,22,16,26,19,14,16,19,29,17,26,29,18,23,30,35,17,22,19,21,23,15,26,18,14,14,13,13,23,28,21,15,18,23,26,19,25,12,20,17,8
2019-10-06,11,9,15,17,22,20,19,27,41,16,15,20,11,27,15,17,15,19,20,23,27,22,22,23,13,34,21,27,27,24,14,11,23,17,14,15,11,21,20,28,14,29,14,19,18,7,20,17,14,18,16
2019-10-13,10,9,20,18,22,14,20,19,34,17,14,7,25,24,25,15,19,17,15,9,24,23,19,17,26,31,4,23,18,18,18,24,26,19,21,19,16,19,19,34,15,22,13,21,18,26,25,18,9,26,8
2019-10-20,11,36,17,27,24,24,17,4,39,18,17,10,8,20,19,18,21,20,23,23,25,25,30,20,24,44,13,18,23,18,21,26,25,19,21,16,22,29,23,17,16,7,17,21,21,13,23,21,25,22,31
2019-10-27,11,18,19,13,21,16,21,19,36,19,15,17,14,24,15,25,13,12,12,23,21,29,19,20,35,37,25,18,20,21,25,13,21,15,34,10,21,20,21,22,14,0,15,23,14,13,26,20,20,17,0
2019-11-03,15,27,18,19,25,19,24,49,33,18,17,10,13,26,17,23,23,24,15,14,24,27,19,19,42,34,21,26,19,18,26,13,26,17,7,20,15,23,21,8,18,22,18,20,22,19,23,17,25,31,8
2019-11-10,15,18,23,18,22,16,16,11,42,16,15,12,30,28,19,13,20,18,18,11,25,27,22,25,26,42,8,14,16,20,22,20,30,18,20,18,19,17,22,19,14,22,18,21,24,26,25,23,17,21,0
2019-11-17,14,36,28,21,24,20,20,34,29,22,13,17,14,29,18,20,22,12,10,26,28,25,21,22,32,30,13,24,27,27,28,37,29,21,14,20,15,29,21,25,16,36,13,23,27,52,24,20,8,24,8
2019-11-24,12,26,15,7,16,9,13,15,28,11,9,19,8,26,15,9,9,21,13,8,21,19,15,15,20,27,25,6,17,20,13,13,24,14,20,15,8,10,13,22,10,7,7,14,15,32,19,15,11,21,15
2019-12-01,15,27,20,16,25,23,20,22,42,22,15,14,13,31,18,24,16,23,22,11,24,23,25,22,20,42,21,22,21,18,27,22,28,20,20,18,16,17,22,19,21,22,18,21,24,19,31,19,17,29,8
2019-12-08,11,18,20,23,26,22,23,15,43,20,17,20,5,29,25,28,22,16,18,3,24,22,22,19,28,34,17,16,24,18,23,18,31,19,34,17,14,24,19,31,19,7,19,22,25,33,28,19,20,33,0
2019-12-15,11,18,20,18,19,16,14,34,34,17,16,7,3,27,17,18,10,18,16,12,24,26,16,23,15,22,4,12,18,18,25,16,23,15,14,18,15,13,19,31,17,29,15,19,14,26,22,17,23,23,8
2019-12-22,8,10,15,15,13,11,11,8,20,14,11,19,12,21,16,12,11,9,22,6,15,15,20,10,22,21,14,9,15,10,17,10,21,10,8,12,11,14,15,3,14,8,15,16,13,36,15,10,0,16,9
2019-12-29,17,28,17,17,17,13,18,28,30,20,10,15,9,18,10,20,6,25,8,3,23,26,15,20,25,24,22,23,24,19,21,18,25,15,15,12,15,17,17,6,14,15,18,18,24,14,23,17,15,19,0
2020-01-05,11,9,20,19,17,18,21,11,31,18,11,12,13,17,18,15,23,16,11,17,12,20,16,23,18,29,12,14,21,17,23,13,24,17,27,19,12,17,17,5,15,29,13,19,15,13,13,13,16,18,15
2020-01-12,12,8,18,8,19,16,15,21,43,19,14,18,10,23,21,13,8,16,10,26,22,24,19,20,26,37,16,15,18,8,15,16,28,22,13,14,6,20,17,23,18,7,16,18,26,48,23,17,21,14,7
2020-01-19,20,53,28,22,25,24,25,44,50,24,21,9,18,35,20,20,17,22,31,36,23,35,29,27,22,51,45,24,22,14,26,28,29,23,27,25,21,31,23,19,28,29,22,27,24,31,27,27,25,25,15
2020-01-26,18,34,21,13,20,17,21,22,24,18,19,25,13,31,20,20,27,16,17,19,23,29,22,17,26,44,16,14,18,14,23,19,24,18,26,16,21,19,16,16,14,28,17,18,17,12,21,24,29,18,15
2020-02-02,20,42,18,20,26,24,20,36,39,22,18,18,10,34,22,25,24,24,33,11,28,29,26,24,24,39,12,19,26,39,26,29,31,20,7,20,17,20,21,18,20,14,18,24,21,24,29,20,16,25,7
2020-02-09,21,17,24,21,28,20,21,32,53,24,21,11,18,38,26,19,18,26,25,3,35,27,32,21,45,43,12,28,20,36,37,23,35,19,13,22,15,28,27,29,28,34,22,27,16,48,28,23,8,32,15
2020-02-16,21,42,21,23,24,22,22,14,44,25,22,18,28,33,32,22,32,15,30,11,41,26,27,23,28,38,20,19,28,19,29,19,31,25,39,20,29,29,24,16,18,14,18,26,25,18,26,16,24,30,7
2020-02-23,17,8,25,37,29,27,31,24,46,25,19,25,15,37,25,26,22,31,16,21,32,25,25,23,43,39,12,37,28,16,33,22,36,24,32,22,12,21,28,20,15,54,21,29,20,48,29,21,13,25,14
2020-03-01,18,8,25,14,33,25,38,56,69,24,20,18,35,36,30,25,26,38,30,24,45,33,26,30,29,50,16,32,31,27,36,16,37,27,25,26,14,26,28,36,24,20,20,27,35,12,29,24,21,33,29
2020-03-08,18,81,40,26,51,38,43,38,60,42,29,35,39,49,25,24,33,27,34,33,45,48,40,39,20,52,19,49,51,27,60,56,55,27,50,37,38,36,48,40,30,53,28,37,49,47,41,41,38,41,35
2020-03-15,11,8,13,16,19,15,24,40,35,18,13,9,31,25,16,8,11,13,12,10,21,16,18,15,18,18,4,13,16,16,28,14,24,16,6,16,12,17,60,10,17,19,15,17,24,11,20,16,23,23,7
2020-03-22,10,24,21,9,19,16,18,17,8,16,14,17,17,18,15,16,20,18,18,15,24,17,17,16,15,22,15,23,16,26,16,27,21,13,18,13,9,12,34,20,11,25,13,18,28,40,19,13,15,24,7
2020-03-29,9,8,15,12,18,19,22,29,18,19,14,15,14,20,14,8,17,13,11,22,18,24,21,14,8,22,29,21,19,23,27,11,21,16,18,11,8,14,27,14,21,25,12,20,26,44,17,12,22,20,7
2020-04-05,11,40,18,20,20,20,23,33,28,19,14,15,36,27,23,17,17,10,18,10,25,24,20,17,10,28,11,30,19,31,24,21,21,14,25,15,17,17,26,15,14,13,15,17,11,17,19,11,15,17,0
2020-04-12,12,39,21,21,22,22,24,26,14,20,17,17,19,27,23,12,9,20,19,12,28,31,23,25,10,24,18,32,17,21,24,12,25,15,12,18,10,19,29,19,21,32,18,24,23,28,25,14,17,24,14
2020-04-19,14,31,28,26,23,21,16,39,29,22,16,25,12,26,21,15,23,14,19,15,25,27,28,19,16,25,4,14,22,10,28,32,27,18,30,22,15,20,33,24,24,44,18,22,26,39,29,19,22,21,27
2020-04-26,9,23,18,17,21,16,21,20,18,18,12,13,23,23,18,11,18,20,15,12,28,23,20,19,24,13,18,23,19,31,26,15,23,17,6,20,17,15,30,10,15,12,16,20,20,17,22,15,15,25,14
2020-05-03,18,15,17,21,25,17,29,26,23,19,16,15,16,24,20,12,18,17,12,17,23,23,20,15,22,25,18,19,21,23,26,28,26,18,29,21,12,24,30,14,14,19,15,22,12,11,24,21,5,24,0
2020-05-10,11,8,20,22,23,21,26,16,28,21,15,19,7,20,15,15,23,12,20,12,27,25,20,18,13,21,22,30,18,15,21,10,22,16,18,18,11,15,28,10,12,25,14,18,23,17,19,19,7,15,34
2020-05-17,18,55,22,12,23,22,26,20,22,20,19,19,21,24,21,16,21,18,20,20,34,23,18,19,19,25,18,25,24,29,29,27,29,16,24,16,9,18,26,15,10,25,14,20,20,11,27,13,20,18,14
2020-05-24,19,48,39,32,40,24,37,53,41,38,26,17,21,40,22,28,30,27,29,20,44,43,37,37,18,28,19,21,40,39,40,41,41,24,24,26,17,41,34,37,36,32,28,33,27,34,33,32,37,26,7
2020-05-31,56,100,71,64,100,100,100,94,70,78,65,100,100,96,74,53,71,64,62,100,84,100,87,100,71,86,87,99,99,91,99,49,100,70,94,77,49,100,88,100,71,100,53,83,100,77,86,100,62,74,54
2020-06-07,62,47,81,62,75,69,61,83,67,72,62,55,67,76,62,42,66,64,62,70,84,81,70,66,85,80,78,62,71,75,83,71,80,71,66,53,34,86,78,66,67,70,58,72,84,85,94,78,59,59,41
2020-06-14,37,72,53,45,53,46,50,81,41,55,40,52,56,52,57,35,53,52,52,48,63,51,46,57,61,57,56,71,52,66,58,72,59,48,73,42,41,48,57,47,50,52,43,57,67,69,70,62,48,51,70
2020-06-21,100,90,100,100,90,86,94,100,57,100,100,73,87,100,100,100,100,100,100,91,100,96,100,86,100,100,100,100,100,100,100,100,93,100,100,100,100,92,100,66,100,93,100,100,96,100,100,70,100,100,100
2020-06-28,26,33,36,41,40,30,35,24,34,36,30,18,37,40,41,30,27,40,31,54,47,47,42,40,29,36,27,39,40,51,42,34,36,35,19,29,31,36,35,33,39,7,28,37,33,70,34,37,43,37,28
2020-07-05,24,50,35,30,41,37,27,42,31,36,30,31,47,44,40,40,31,41,36,31,47,48,40,36,26,35,43,32,44,41,45,36,45,36,13,27,24,47,40,26,29,7,29,36,36,30,43,29,28,30,43
2020-07-12,23,34,33,20,38,25,32,35,32,29,29,20,41,35,33,21,32,29,29,21,41,39,30,30,28,38,16,34,39,42,33,20,38,29,32,25,23,33,36,31,24,27,30,34,33,36,33,34,21,37,15
2020-07-19,17,17,28,26,30,30,29,50,20,30,26,30,31,34,24,25,34,25,31,46,33,36,25,29,30,27,20,17,34,42,35,15,33,19,33,21,12,25,35,24,19,28,25,27,31,67,30,27,16,24,67
2020-07-26,22,78,38,30,35,29,36,25,29,27,24,30,23,28,28,21,23,20,28,27,35,38,31,22,41,42,40,27,38,34,30,34,36,26,7,24,17,34,37,24,27,28,27,27,25,31,32,22,40,25,38
2020-08-02,16,17,30,14,24,29,28,21,32,29,21,5,23,29,19,21,19,24,23,32,27,33,37,27,31,29,40,25,27,19,16,39,29,15,19,19,14,33,29,23,20,21,13,23,31,18,30,23,26,20,22
2020-08-09,27,41,45,37,46,43,44,45,36,44,36,29,47,56,44,25,33,41,29,60,47,44,48,49,32,56,47,43,45,30,51,44,47,37,51,42,39,40,44,44,39,20,38,45,50,59,52,43,46,45,43
2020-08-16,21,67,37,26,32,29,26,42,25,27,26,22,33,35,25,18,23,27,30,34,32,28,30,31,36,41,70,32,37,25,28,32,31,23,38,27,17,35,25,51,27,14,21,32,36,36,30,23,44,33,51
2020-08-23,28,66,34,26,38,34,26,24,37,32,28,27,27,40,35,23,19,28,19,21,35,35,30,31,30,43,15,44,38,32,30,32,31,33,50,27,27,29,28,20,23,27,28,34,38,12,32,26,26,36,14
2020-08-30,23,49,27,23,32,33,30,37,26,27,18,24,39,35,33,20,23,27,19,31,37,29,25,21,25,40,42,31,28,29,28,20,30,29,31,25,21,36,26,25,27,52,28,27,33,17,34,24,20,30,28
2020-09-06,13,25,25,29,29,28,26,21,15,28,20,11,47,32,21,26,31,19,17,18,26,34,27,34,27,49,27,20,32,35,27,26,28,23,31,23,15,30,25,53,19,73,24,29,33,29,31,28,41,30,36
2020-09-13,15,32,26,16,28,27,30,30,37,22,19,30,22,29,31,17,36,24,17,23,29,34,19,24,28,38,19,27,31,34,28,23,27,24,25,20,14,25,30,12,24,20,20,26,20,23,31,21,10,25,28
2020-09-20,15,32,29,15,31,28,30,27,40,22,26,37,17,30,29,25,24,38,28,38,31,35,28,29,28,45,30,36,21,40,36,31,29,24,24,22,17,25,35,35,24,26,21,31,38,52,28,21,32,35,14
2020-09-27,21,49,36,34,32,22,25,28,34,32,24,25,30,34,27,21,33,29,19,31,34,43,35,36,29,44,46,37,33,30,33,28,34,24,32,27,26,29,26,38,22,60,28,35,37,59,35,25,33,32,36
2020-10-04,19,91,40,26,30,26,29,35,38,31,20,20,25,34,28,17,23,28,25,37,29,26,32,28,29,36,35,43,38,22,33,16,35,28,51,29,27,21,30,31,31,27,29,30,33,36,32,26,28,32,29
