time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-09-22,79,77,76,75,71,76,73,73,85,78,74,79,85,71,80,91,69,81,90,79,77,69,75,73,90,78,90,77,79,81,71,83,81,83,60,85,79,78,78,77,91,82,78,78,70,83,75,76,85,84,57
2019-09-29,69,89,68,65,60,74,63,63,49,68,71,81,72,63,74,97,80,72,78,80,65,59,62,64,87,74,60,75,66,70,64,74,67,72,58,80,80,73,67,69,76,89,74,66,66,66,66,68,90,80,71
2019-10-06,65,95,64,68,58,69,63,61,53,66,65,63,75,58,66,72,74,75,71,73,64,67,66,57,75,65,79,62,61,72,65,65,60,72,52,76,66,67,64,71,62,89,65,59,66,65,59,63,71,68,56
2019-10-13,66,71,61,64,56,62,67,69,64,68,56,70,72,58,72,83,64,78,70,76,67,58,65,60,69,71,65,69,68,68,60,68,63,71,52,74,68,70,70,72,66,76,72,59,63,78,59,64,70,68,59
2019-10-20,64,76,61,61,54,62,55,62,70,63,57,61,63,52,59,74,71,76,73,66,60,57,58,58,93,64,74,60,60,62,56,55,64,64,41,68,69,67,63,55,68,55,75,58,58,79,56,61,74,65,46
2019-10-27,65,60,61,63,51,61,56,63,48,62,58,56,65,49,64,71,70,63,70,68,66,56,57,60,86,74,65,60,67,63,55,57,60,62,52,65,62,64,63,56,65,80,67,57,66,61,56,58,66,62,34
2019-11-03,62,71,62,63,53,68,57,63,60,63,59,69,71,55,66,76,72,71,73,68,60,54,61,60,86,74,66,62,64,65,57,64,62,67,41,69,75,66,63,58,73,74,71,58,49,62,60,67,78,64,47
2019-11-10,63,89,64,69,56,66,68,66,55,63,67,66,73,51,69,80,75,75,73,63,62,58,67,61,88,82,58,67,74,70,66,65,68,68,54,69,75,66,68,76,72,73,71,60,61,67,59,64,70,76,72
2019-11-17,73,63,65,65,57,60,58,67,53,66,64,64,71,56,68,84,74,71,73,61,66,61,71,62,90,84,72,77,69,76,62,73,60,73,50,71,68,66,69,63,67,92,74,62,67,58,62,63,80,74,64
2019-11-24,68,77,70,68,60,65,72,73,43,70,66,77,74,64,76,92,71,74,76,77,71,64,70,68,57,87,90,80,62,83,69,74,62,77,61,82,74,77,71,78,79,97,72,66,68,86,68,69,68,77,61
2019-12-01,78,45,70,77,62,74,76,78,52,70,69,81,74,61,73,88,93,80,82,84,73,64,73,66,78,78,91,75,69,65,72,80,65,82,60,80,84,73,72,78,69,75,79,64,71,75,71,69,86,86,56
2019-12-08,72,76,60,60,55,68,62,53,59,68,69,64,76,55,72,73,75,70,81,76,66,61,67,61,86,73,77,58,61,58,62,78,64,73,51,72,68,65,64,67,74,68,71,61,57,56,63,61,78,69,47
2019-12-15,70,77,66,71,54,71,63,64,51,69,66,74,78,57,66,84,83,76,81,71,63,55,67,61,78,70,84,69,62,70,63,72,60,77,47,76,74,63,69,59,77,44,70,64,57,74,64,66,75,67,68
2019-12-22,83,58,77,72,62,70,69,83,35,77,77,72,87,63,81,92,79,80,86,84,69,70,73,84,76,82,56,79,78,76,70,69,63,78,71,88,79,70,81,71,88,83,100,72,75,99,70,65,74,76,69
2019-12-29,74,62,58,71,52,56,65,55,54,66,62,74,65,54,69,79,77,77,71,62,68,64,65,60,56,69,62,86,69,62,62,68,55,75,56,70,80,63,71,77,75,62,75,63,62,100,58,66,64,70,52
2020-01-05,64,78,57,68,51,51,64,61,54,62,60,56,62,52,60,81,73,66,67,64,60,54,57,54,75,64,65,48,65,58,61,65,58,68,45,71,70,59,67,52,69,70,69,55,52,58,56,58,90,61,56
